,post,floor,content,likeCount,school,gender
2044,1,1827,"B0 妳前男友真的臉皮很厚，
就算都妳出錢，
妳前男友還真的一毛錢都沒帶出國....
根本吃妳夠夠！

是要說妳前男友太信任妳還是他太蠢😂",4,國立中央大學,M
2045,1,1828,B1795 我不挺渣男，可是你說話很髒欸,5,輔仁大學,F
2046,1,1829,B841 那是因為男生擔心「人不在沒人幫他付錢啊」哈哈哈哈哈,3,我♡,F
2047,1,1830,"辛苦原po了
希望你可以好好調理身體
然後找一個愛護你的人

另外 想問你是去哪一座島玩
希望下次我去找我男友的時候 可以去那玩",1,坐在那邊放空的吃貨,F
2048,1,1831,"B1816 ㄜ為什麼自己沒帶錢出國是因為太相信女朋友?
有人叫他不要帶錢?
是他耍無賴，覺得女生一定會幫他付錢吧",8,國立臺北大學,F
2049,1,1832,B76 台男思想不意外,4,銘傳大學,F
2050,1,1833,B1831 你已經被蒙蔽了仔細思考吧,0,銘傳大學,M
2051,1,1834,"甘願被無套
也甘願出旅費
雖然男生滿渣的 可是原PO也是心甘情願不是嗎@@？
無套這件事一開始在做的時候 就應該要說不要無套 直接拒絕保護自己
現在想到不爽了才在翻舊帳嗎？_？
而且標題打的你才是被丟包的那個人一樣",7,玄奘大學,F
2052,1,1835,"B307 
B55 應該不會😂😂被丟在島上 什麼都沒有  應該不會想浪費手機的電😂😂😂",0,義守大學,F
2053,1,1836,"幹你娘死敗類
那渣男什麼都要妳出錢
結果還對妳如此冷淡不甩妳？
我看他是之前被他母親虐待過吧！
難怪對女生這麼差
這種人死死好啦幹！

哦對了那些酸原po和挺渣男的
我他媽祝你們遇到渣男渣女！
沒素質、沒同理心的死學店生！",17,國立政治大學,F
2054,1,1837,B139你男友跟你說這趟費用我全出 你真的會一毛錢都不帶？能說出這言論才讓人傻眼,7,義守大學,M
2055,1,1838,好猛!!!,0,國立彰化師範大學,F
2056,1,1839,乾不怕被報復嗎@@,0,頂新鮮的好鄰居,M
2057,1,1840,做的好 之後要小心,0,看得出來,F
2058,1,1841,B0 垃圾婊子,4,崑山科技大學,F
2059,1,1842,"B239 
請他出國就連大小花費也要出唷？

媒人婆包生子的概念嗎？",8,中華科技大學,F
2060,1,1843,"看了真的很爽啊
啊你要小心他回來後他會怎樣找你麻煩欸",1,國立臺灣海洋大學,M
2061,1,1844,"是說這件事目前我們只看到女方單方面的說法
還不能太快下結論，等待男方怎麼說吧

單憑文意的確是男方的錯
但觀看的我們真的能確定這就是事情的真相嗎？

假如不是呢！？

覺得等待男方出來說法，再做判斷比較準
（前提是男方也來發一篇）",3,淡江大學,M
2062,1,1845,"B1833 我推薦我們學校的一門課給你，邏輯與思維

如果這麼多人都對你的言論表示不認同，希望你能好好思考一下原因

關於思考這件事，我相信我是不缺這個能力的",4,國立臺北大學,F
2063,1,1847,阿銘,1,☻,F
2064,1,1848,"上面說什麼忍耐對方很久了這件事看海龜只是導火線什麼的
也是莫名其妙
有人叫你忍耐嗎？沒人有義務要了解你的心聲，妳自己不溝通還要人家有讀心術是言情小說還是偶像劇看太多啊
然後累積很久都不願意跟對方說自己不開心，再在某次對方做一樣的事情是一次爆發所有的怒火
對方當然莫名其妙啊
不要那麼公主病好不好",12,國立臺北大學,F
2065,1,1849,B239 臉皮真厚,3,輔仁大學,F
2066,1,1850,可悲媽寶 活該,3,國立臺灣藝術大學,F
2067,1,1851,"B1845 回應我的就兩三個很多嗎
我會好好為那三個人思考的 謝囉
望你也能理性思考",0,銘傳大學,M
2068,1,1852,做的好👍（摸頭,0,東吳大學,F
2069,1,1853,B1845 笑死🤣 你上的是王冠生的嗎🤣,1,國立臺北大學,F
2070,1,1854,哇！太多媽寶了吧，怎麼會有人說男生出門完全不帶錢理所當然啊？阿自己要買東西還要打電話叫媽媽趕快過來付錢的概念,10,義守大學,M
2071,1,1855,B1851 雖然不想說 但你怎麼考上銘傳的,2,EASON,F
2072,1,1856,B1853 對哈哈哈哈，好課推一個,3,國立臺北大學,F
2073,1,1857,做法贊,1,馬偕醫護管理專科學校,F
2074,1,1858,小心一點，他可能會有報復的行動,0,微笑甜瓜,M
2075,1,1859,#越想越不對勁,0,國立暨南國際大學,M
2076,1,1860,B1805 還好你有發現我的存在，但我已經不想看這裡了哈哈哈吵來吵去都一樣,1,長庚科技大學,F
2077,1,1861,帥氣👍,0,臺灣警察專科學校,M
2078,1,1862,B1101 法律系讀成這樣？,5,國立政治大學,F
2079,1,1863,好屌喔,0,弘光科技大學,M
2080,1,1864,B1855我是不知道學校跟我的邏輯思考有什麼關係啦=?,0,銘傳大學,M
2081,1,1866,"你報復的行為也很幼稚，而且給自己製造一個敵人，隨時要擔心被找到報復
然後上面一堆女生留言還說做得好，合理化這種行為，果然千萬別惹女生
女人真可怕
推 B1848",7,國立中興大學,M
2082,1,1867,同意B206,0,¯\_(ツ)_/¯,F
2083,1,1868,我也要出去玩,0,亞東科技大學,M
2084,1,1869,"B0 遇到這種男生
給你拍拍 一定也受了不少委屈
妳很棒 值得更好的
加油 💪 超帥的啦 😍
我都要愛上妳了",0,萬能科技大學,F
2085,1,1870,"B1826 
我不贊同丟包這種事
像這樣我也覺得有更圓融的作法
雖然機票應該是有解決辦法啦
男生沒帶錢也很奇葩
都不怕有突發狀況嗎？
然後男生的態度跟回答是很讓人不爽沒錯
可是老實說浮潛給男生帶安全性的問題也是一個問號
出事誰負責

但我想說戴不戴套後果對男女生嚴重程度是完全不同的
直接把性別翻轉去比較我覺得不太合理",4,元培醫事科技大學,F
2086,1,1871,"B1860 辛苦你囉~你的推都還不錯
不過怕會被一些不想思考的人嘴@@",0,國立成功大學,M
2087,1,1873,"我很擔心版主的安危....


我來照顧你😏",2,國立屏東大學,M
2088,1,1874,B76 Banana,0,我♡,F
2089,1,1875,這種女友我收,0,淡江大學,M
2090,1,1876,B1683 你男友也一毛不帶嗎,3,明志科技大學,F
2091,1,1877,"仇女邏輯如下：
情侶中女方做錯事▶️台女不意外
情侶中男方做錯事▶️活該台女都只挑渣男，不意外",11,GuiGui,F
2092,1,1878,"說人家蹩腳英語 自己解釋都解釋不了
還說別人",4,國立臺北大學,F
2093,1,1879,"B125 我也贊成121講的  無言真的一個8一個7    
女生這種處理方式還一堆人叫好？
對方表示是搶劫你還是強姦了？
結果自己也半推半就  然後為了自己不會游泳的小事就全部怪給男方 笑死人",5,臺灣警察專科學校,M
2094,1,1880,"B1871 謝謝你😭
只能說每個人看事情角度真的不同
但跟我想法一樣的趕快來看這篇～
丟包男友，此事的一些看法 https://www.dcard.tw/f/relationship/p/229535419?ref=ios",3,長庚科技大學,F
2095,1,1881,請定時上來報平安QQ,2,靜宜大學,F
2096,1,1882,"B1866
女生可以申請保護令
如果那男的來報復他，就報警",10,國立政治大學,M
2097,1,1883,怎麼這麼好，我都沒遇到這種女生,0,輔仁大學,M
2098,1,1884,"幹得漂亮！ 會遇到比他更好的
要好好愛自己 祈禱你平安無事",0,崇仁醫護管理專科學校,F
2099,1,1885,"這個拍成電影一定很爽

69大魔王",1,建國科技大學,M
2100,1,1887,"出國玩不帶錢的就是廢
真的很廢！

要是我是那男的我吵架了才不稀罕那機票錢
一定自己出錢回家 才不想再花對方的錢咧！
是我早就氣到不想跟對方聯絡了 
怎麼還有人可以那麼廢的跑去吵著要機票
會在那邊找對方理論的都又廢又不要臉
歡迎自己對號入座喔👏🏻",2,東海大學,F
2101,1,1888,"說花女方的錢出國玩還不巴結一點的，難道是一種花錢就是大爺的心態嗎？？
這不是一個你情我願下的決定嗎？所以說如果男生負責賺錢養家，女生就得乖乖聽話做牛做馬嗎？
覺得男生行為非常不成熟也不懂的照顧女朋友，但如果真的不會游泳就不要勉強去浮潛，第一危險，第二兩個人會玩的不盡興

我自己不會游泳，也不期待男朋友下水都得帶著我。",3,南華大學,F
2102,1,1889,"哇！好刺激！我很無良的笑了。
我跟我另一半參加她二姊婚禮，順便來蘭卡威玩。
玩完後，我另一半還想繼續玩，我得回台灣工作。
我被丟包在蘭卡威機場，她們坐船回到馬來西亞繼續玩。
那種被陌生語言包圍的環境我可以體會，自己默默地飛回吉隆坡，然後默默地再從吉隆坡飛回台灣。

我想那個男的糗大了。他丟包你在海上，你丟包他在國外。

爽不戴套真是羨慕，事後藥就有點過分了。
事後藥吃多了，會造成女性永久性不孕。
所以女人還是要好好愛護自己啊！
回台灣中醫調一調。當坐月子吧！",2,中國科技大學,M
2103,1,1890,"這也太渣
做的好 自己想辦法
辛苦妳了 妳做了正確的決定🤜🤛",0,國立高雄應用科技大學,M
2104,1,1891,雖然說這要做很對但至少留張機票( ･᷄ὢ･᷅ )他會游泳可是他不會飛阿,2,國立屏東大學,M
2105,1,1892,"https://i.imgur.com/JNQps2n.png
幹妳駡的更兇！
爽啦哈哈😊😏
一起嘴爆渣男🙄",3,國立政治大學,F
2106,1,1893,"B1872 的確，男方留言是說他自己沒有帶錢
但是
女友有跟他說她生氣了嗎?有跟他說她覺得他都沒有好好陪他嗎?
我是不相信有人能無時無刻都顧慮到周遭的人的感受
同樣的，今天男方後面訊息一開始是關心而不是爆走
明顯是他也發現出問題了
這證明男生還算是有救

但原PO還是走了
走得很徹底
那當然之後會被激怒，之後會做出什麼事
我真的不清楚，也會為原PO擔心
只要當初再多想一下，就不必落的這樣兩敗俱傷的下場阿",12,國立成功大學,M
2107,1,1894,"B1816 哇賽 你再怎麼相信人還是身上要帶錢吧
有這麼笨嗎？
不能跨國提款還是請家人匯款嗎？",2,景文科技大學,F
2108,1,1895,妳死定了那種男生一定會報復，這樣對人家太狠了，我最近會關注新聞,3,南臺科技大學,M
2109,1,1896,兩個同等級的人,4,國立清華大學,M
2110,1,1897,這個是你po的嗎？剛剛在新聞上看到的。,0,嶺東科技大學,M
2111,1,1898,那男的真活該 哈哈,0,國立臺灣師範大學,F
2112,1,1899,"原po要小心ㄟ
最近很多分屍案
怕他回來報復你
他應該不是恐怖情人吧",2,國立中興大學,M
2113,1,1900,"原PO小心被報復…
這種八成是衝動型8+9
真的要注意
前提是他回的來的話 呵呵",2,國立交通大學,M
2114,1,1901,B1899 即使不是，被這樣搞，應該也快了,0,國立成功大學,M
2115,1,1902,你出的錢你帶走應該啊==,1,世新大學,F
2116,1,1903,"B1895 
女生可以申請保護令
如果男的敢報復
就報警",4,國立政治大學,M
2117,1,1904,"B1795
三句不離髒話
也沒有好到哪裡去
政大很強嗎？",23,國立臺灣大學,F
2118,1,1905,"在我看來兩個人都一樣吧
妳的問題感覺也不小 
明明可以處理得更好 看妳用什麼方式就知道大概也只有幾兩重而已",7,國立臺灣大學,M
2119,1,1906,"應該把船票跟機票撕爛
然後拍照給他看🤪",0,小隻馬👄,F
2120,1,1907,吃藥體質還會變超差，很容易發冷,0,僑光科技大學,F
2121,1,1908,"B1904 
台政清交成 
政大第二不錯的😏

學校好真的連駡髒話都很有威力😲😲",3,國立政治大學,M
2122,1,1909,"B1816 老實說就算是男友請我去旅行我也會自己準備一點錢
請他吃飯也好自己買東西或給他也好一段關係是互相的跟信任沒有關係

渣男就是渣男",3,東海大學,F
2123,1,1910,"真的很帥
https://i.imgur.com/8iOwwqU.png",0,中臺科技大學,F
2124,1,1911,B1904 是不知道強不強不過應該比妳的系強,1,國立臺灣大學,M
2125,1,1912,"這種人也不適合公務員
太廢了",0,正修科技大學,M
2126,1,1913,"還好原po妳清醒了！
分的好！👍🏻",0,毛孩子的巨蟹媽嘛🤗,F
2127,1,1914,"怎麼會願意跟這種又窮又自私的台男在一起啊
旅費還要女人付
丟不丟人啊
把他留在那裡最好
免得回台灣禍害",6,國立臺灣藝術大學,F
2128,1,1915,"內射又不是出國才發生
一開始不能接受就要分手啊",0,崑山科技大學,F
2129,1,1916,"B1894 事實證明就是了
你可以問去問看看原po男友
我主要想表達同理心
覺得原po完全沒錯的
才是有問題的一方吧
說什麼自己不帶錢啊
不會自己想辦法啊等等等
就是有人會在愛情中盲目的相信對方
別懷疑哇賽",1,銘傳大學,M
2130,1,1917,"不論對錯
不論是非
不論細節
不論真假
我只覺得
潮爽der😍😍😍😍😍",3,國防醫學院,F
2131,1,1918,"妳應該把事後藥留給他才對
跟他說快餓死的時候可以吃><",11,臺北醫學大學,M
2132,1,1919,可憐，自己不會挑人，最後只好用這種方式報復，真的可憐,2,國立臺北科技大學,M
2133,1,1920,狂,0,國立中山大學,F
2134,1,1921,連男友看到也說你做的很讚！,0,文藻外語大學,F
2135,1,1922,"留言在想要怎麼搞原PO男友的人
是真的很想看到恐怖情人在台灣又再度發生嗎?
B1918 就是在說你",2,國立成功大學,M
2136,1,1923,他好意思讓你幫他出錢？你這錢花的真不值得,2,國立東華大學,F
2137,1,1924,"馬的出去玩全程妳出錢?!
還都不戴套? 要妳吃藥?!
根本完全不珍惜妳啊
妳把機票跟錢拿走剛剛好而已
丟在海島上也剛剛好
恭喜妳想開  離開渣男",3,大同技術學院,F
2138,1,1925,"B1916 
本來就是啊==
你要出國身上不帶點錢
就算今天沒發生這件事萬一有什麼突發狀況要用到錢呢？
身上如果有點錢至少還能坐到機場用護照列印機票回去
這樣很困難嗎？
都幾歲了不會自己行動？",5,景文科技大學,F
2139,1,1926,B1908 看到那種都知道有病 根本不想回 讀什麼學校跟有沒有精神疾病應該沒關係吧？況且還不論Dcard有買賣帳號的問題,1,淡江大學,F
2140,1,1928,"我覺得女方問題滿大的
客觀一點看
如果今天男女雙方對調
男方在出遊前與女方說好出遊費由他出
在作愛時說好由男方作預防錯失
男方因女方在出遊時冷落他
所以一句不說的就回國
丟下沒帶錢的女方在海外
不覺得就滿頭問號嗎？",11,國立臺北科技大學,M
2141,1,1929,唉 為什麼女生總是會跟這種男生在一起,3,國立雲林科技大學,M
2142,1,1930,"B1926 
不過她邏輯真的不錯
只不過就髒話多了點",2,國立政治大學,M
2143,1,1931,B1927 是你什麼事都要仇男吧,0,銘傳大學,M
2144,1,1932,這個猛，什麼都沒有的男人還好意思跟人家交女友 ㄏ,3,國立臺北科技大學,M
2145,1,1933,你是我看過最狂的女子！真的敢這樣做讓人佩服   看了這文章替你心疼遇到渣男可是也很過癮😂,0,育達科技大學,F
2146,1,1934,他有種花自己的錢阿，死渣男，靠女人的廢渣,0,國立東華大學,F
2147,1,1935,怎麼沒有把護照丟進海裡QQ,0,東海大學,F
2148,1,1936,B1873 你很乘機XD,0,輔仁大學,F
2149,1,1937,"B1930 可以分享一下她的邏輯是什麼嗎？除了一直講生殖器跟性侵別人媽媽外？
https://i.imgur.com/wyewe0E.jpg",3,淡江大學,F
2150,1,1938,"B1909 的確是互相的
但妳也以自己為例子
並不是所有人都一樣的",0,銘傳大學,M
2151,1,1939,B1928 喔,3,靜宜大學,F
2152,1,1940,"不知道其它人看法如何
看完只覺得原po活到這個年紀根本沒有和別人溝通的能力
更何況是情侶這樣親近的人
做出這種事情
我覺得原po才是恐怖情人",4,國立中央大學,M
2153,1,1941,"最後一張圖配原po的文，
真的是太！帥！了！
做的好～",0,東吳大學,F
2154,1,1942,但感覺你也是個蠻可怕的女人..,2,國立臺北科技大學,M
2155,1,1943,"b1894
不論其他點對錯
我覺得出國自己也要帶錢真的很重要，就算沒有也要帶個卡
不過原po有提到刷卡，那個男的後來也可以回來
更更
我的卡是說信用卡啦哈哈",3,國立高雄應用科技大學,F
2156,1,1944,值得我給愛心,0,臺北城市科技大學,M
2157,1,1945,可是可能他只去看一下 然後要你等他幾分鐘這樣呢可能嗎還是他去很久了,0,靜宜大學,F
2158,1,1946,"B1937 
就是站在女方那，挺原po吧！
我猜的啦！
說真的那渣男真的很想讓人打他的🙄",1,國立政治大學,M
2159,1,1947,B1918你的留言害我笑出來,2,經國管理暨健康學院,F
2160,1,1948,屌炸天,0,亞東科技大學,M
2161,1,1949,"沒有那麼嚴重到 氣成這樣吧⋯⋯
我覺得如果換成你是男生po這樣文
一定被很多女生 罵慘",1,靜宜大學,F
2162,1,1950,"B1943 有帶卡的話可以跨國提款或是請家人先匯款
還是有錢回來啊😂",1,景文科技大學,F
2163,1,1951,"機票錢你出的
帶走有什麼問題？
沒什麼好酸的吧",3,國立政治大學,F
2164,1,1952,"B1925 的確是不難啊
但假如今天妳被丟包
你還可以堅持己見說對方沒錯嗎🤔",1,銘傳大學,M
2165,1,1953,療癒文,0,長庚大學,F
2166,1,1954,"將心比心一下
誰第一次出國 結果被丟包
誰不會驚慌錯愕
起碼心裡的感覺很不好受吧？
先不論男主的品行如何
在人生地不熟的地方被放生
是我 我一定會氣到發瘋啊
絕對比男主的話更難聽
可能連祖宗十八代都譙一遍了
現在世風日下 人心不古
尤其又是在東南亞地區 落單一個人
當下報復 心裡的確爽快
但萬一男主出了事
不就釀成悲劇

還有 我真好奇
如果這篇性別互換 換女生被丟包
樓上支持原po、嘲諷男主的某些同學
是否依然讚揚這樣丟包的行為呢？

我雖然也很恨我前男友
但我不會這樣做
畢竟衝動是魔鬼
如果他在國外發生意外
我會一輩子受到良心譴責",22,閒雜人等,F
2167,1,1955,B1946 我是不支持原po中途丟包的行為，為什麼要或者說可以用其他種種理由來合理自己丟包的行為？就事論事避孕藥、錢這些理由都無法合理化她的行為,4,淡江大學,F
2168,1,1956,雖然雙方都有錯但跟他比起來妳做出的事更離譜...不理性也不成熟,5,致理科技大學,F
2169,1,1957,"B1952 我蠻常自己出國啊
被丟包身上有錢我還是可以過自己的😂
沒錢再去提款啊",2,景文科技大學,F
2170,1,1958,做得好 👍,0,致理科技大學,M
2171,1,1959,B1823 你腦洞大到可以挖出十個智障台男,4,schneckebb,F
2172,1,1960,因為他要你下海,0,華盛頓州立大學,M
2173,1,1961,"B1928我也覺得你這樣說有道理 
B1939 傻眼 這些屁話到大學還說喔⋯⋯不如不要留",0,靜宜大學,F
2174,1,1962,B1961 喔,2,靜宜大學,F
2175,1,1963,恭喜你終於 知道自己笨清醒了,1,弘光科技大學,M
2176,1,1964,做得好 棒棒,0,文藻外語大學,F
2177,1,1965,"他不戴套妳還給他，現在又在怪，嗯?
這種事情本來就是妳情我願，既然妳也同意讓他無套那是有什麼好說嘴的?",3,國立中山大學,M
2178,1,1966,"b729 可以請你不要拿這麼亂七八糟的文章來寫嗎？
這樣會造成不良示範
會毀壞別人三觀",5,中國文化大學,M
2179,1,1967,這種爛男人離越遠越好,0,輔仁大學,F
2180,1,1968,"如果照這樣看感覺妳應該算家境很好的公主這樣  難過男友下去游 你就崩潰（雖然說他真的有錯，可是原po這樣做真的算蠻過分的，如果這件事是男女對調啦）
我覺得性方便都是兩人可以討論的 也可能一時自己也想啊 不能單方說",2,靜宜大學,F
2181,1,1969,"你好棒👍🏻👍🏻👍🏻
好奇問妳 妳是什麼星座的哈哈
因為跟我滿像
我也是忍到一個極限
連本帶利一次還給你的那種😂😂😂😂",1,德明財經科技大學,F
2182,1,1971,"B1957 這樣也覺得沒關係喲你人真好
待妳剃度出家時
我想世上會多出一位聖人吧",0,銘傳大學,M
2183,1,1972,B1968 我覺得一切都要等男方出面說才行，如果不是創的話,1,淡江大學,F
2184,1,1973,"帥到爆炸，你很勇敢💪
就要讓他知道，女人不是讓人隨便欺負的",0,國立臺灣海洋大學,F
2185,1,1974,"B1823 就你們這些男生最討厭了啦
還子宮子宮的！變態哦",0,國立政治大學,M
2186,1,1975,"這種男生是該分手
但是這樣分太不理智也很危險
原po注意安全...",1,銘傳大學,F
2187,1,1976,講話一定要這麼髒嗎這渣男,1,國立高雄餐旅大學,F
2188,1,1977,你真的幹的太棒了,1,東海大學,M
2189,1,1978,B1970 看不懂侮辱啥了,0,國立交通大學,M
2190,1,1979,漂亮,0,小可愛❤️,F
2191,1,1980,"B1938 你想表達什麼？
就是不是每個人都會付出
是因爲不是愛才不付出
我愛你的女友就會不知不覺的付出
他不做付出的行動不照顧女友錢也不想付出那不是渣男是什麼",2,東海大學,F
2192,1,1981,"B1959 這樣罵人不優
自己取的名字還說不起喔",1,銘傳大學,M
2193,1,1982,那位政大姊是不是買帳號啊？此人真的是政大生？這素質⋯⋯ps.子宮覺得很冤枉它一點都不變態,1,淡江大學,F
2194,1,1983,"B1826
我個人是不認同男生的種種作為，但假使一開始都心甘情願，事後才來不願意就怪怪的

因為一開始沒有誰逼誰🤔",0,雙面刃👥,M
2195,1,1984,"B1980 
對啊！不付錢也不行動甚至不管女友的人
死台男不意外呵呵！",1,國立政治大學,M
2196,1,1985,B1947😘😘,0,臺北醫學大學,M
2197,1,1986,"B1971 有自己出國的經驗的話根本不會在意這些
沒關係 你慢慢等
這輩子應該是沒機會
如果你想當聖人也是可以
可惜你應該不是😊",0,景文科技大學,F
2198,1,1987,"通報 📢
好像有人對這篇文章有新想法唷，快來去看看！
  https://www.dcard.tw/f/relationship/p/229537579",0,Dcard 大聲公,D
2199,1,1988,"妳自己自願的...
傻眼把別人丟國外
而且內文好像說男生第一次出國
因為不甘心就丟人包嗎...
什麼能做什麼不能做都分不清
當情侶連溝通都不會
有一句話叫做
自己約的砲再怎麼痛苦都要把他做完
恐龍也一樣 妳真的很不可取",9,國立勤益科技大學,M
2200,1,1989,好想知道他後來的故事 哈哈哈,1,國立中山大學,M
2201,1,1990,"我是覺得啦 我們並不了解他們這段兩年的感情裡發生了什麼事 原原po會這麼做也是因為這兩年來一直都處在比較卑微的那方吧 可能這次的事件成為壓垮她的最後一根稻草 我覺得我們沒有必要胡亂猜測或是講什麼 原po也只是把這裡當成抒發情緒的一個平台吧 我不覺得這樣有什麼錯 原po的行為恰當與否都不是我們能判定的 因為我們並不了解他們在一起的兩年間都發生了些什麼事
然後一直在樓上留言找人吵架的靜宜那位同學真的很令人無言 快開學了 找點事情充實自己好不好 明明不是當事者卻一直找人吵架真的不懂耶 哈哈",4,大同技術學院,F
2202,1,1991,"把機票留給我 
我帶你去玩
絕對幫你把行程排好排滿
也可以客製化希望你會滿意",2,中原大學,M
2203,1,1992,"這男的嘴還真臭
各位女生小心了
垃圾被放出來了",3,國立交通大學,M
2204,1,1993,帥,0,高雄醫學大學,F
2205,1,1994,"我覺得啦，男方本身給女方也沒有多少尊重，如果男方本身心智成熟度不高，只會用幼稚的謾罵跟不負責任的對女方身心體，那我們只好用最簡單的方式、也是他最能理解的方式來教訓他。
並且通常這種的不給他一次經典教訓，分了他也只會再禍害下一個倒楣鬼而已，有時候善良太多只會變成沒必要的同情心氾濫。",3,大同技術學院,F
2206,1,1995,推 B1219 疑惑 B1101,0,國立中興大學,M
2207,1,1996,"B1911
強者對不起～～
我錯了ಥ_ಥ",16,國立臺灣大學,F
2208,1,1997,"為什麼所有花費都是你出的??
那渣男他怎麼都不用出??
真的是小白臉欸
還好你沒有把垃圾留在身邊了！",4,國立臺中科技大學,F
2209,1,1998,帥到爆,0,台南應用科技大學,F
2210,1,1999,"B1986 我的確是當不了抱歉😢
我還做不到您這樣的聖人模式
但要比出國經驗妳要先加加油⛽️",1,銘傳大學,M
2211,1,2000,妳做的事情比他做的還要壞很多,6,國立雲林科技大學,M
2212,1,201,"有時候陷在一段感情裡
甘願的付出很多東西
真的會突然某個點就看清
要是我也會東西收一收走人啊
那就是我的 有什麼問題？
大家對「請」的理解是
機票住宿浮潛 還要涵蓋那些吃飯之類的瑣碎？
一毛錢不帶也是吃定原po了啊
護照沒有剪碎就不錯了吧~

不要再拿吃飯請客突然走人的例子了好嗎
吃飯是單一事件ㄟ 難道買了餐卷要請你吃飯
連你車錢 來回程的手搖飲料錢都要包了是不是？別搞笑了好嗎 都幾歲人了危機處理能力沒有哦",95,朝陽科技大學,F
2213,1,202,"剛點進來還沒看完全文想說
不就小琉球跟高雄的距離⋯⋯
結果是那麼不是
你真的太帥了！",5,中國科技大學,F
2214,1,203,"讚👍🏻 有魄力～
未來遇到的人一定會更好更疼妳的❤️",3,國立臺灣師範大學,F
2215,1,204,現在這種垃圾真的不少，我也被渣男騙過，還不要臉叫我買一隻蘋果空機給他，我當時還傻傻買欸（我還是學生他已經退伍）後來沒多久大概一週就分手，隔一天就跟別的女的在一起還封鎖我，我後來跑去他家把手機錢要回來，他媽媽幫我的（那是我第一次見他媽），反正他一堆謊言，連他媽都不知道他退伍，整天在外面遊手好閒騙女生！！！,16,健行科技大學,F
2216,1,205,"呵呵呵呵開心帶你出去玩唷
錢我出什麼都聽你的

————不會游泳不能看海龜————

錢跟機票我拿走了
自己在國外自生自滅吧

自願有什麼好拿出來講= =
還報復別人勒",38,高雄醫學大學,M
2217,1,206,你心累了當然可以分手，而不是用這種幼稚到極點的作法來報復，然後還po上網取暖？根本就錯誤示範啊！底下一堆人推崇？都幾歲了，今天如果是你自己一個女生被丟包在哪裡你心裡做何感想？你男朋友很渣這點大家都瞭解也很為你心疼，但是不代表你可以這樣報復他，想要分手就好好帥氣的跟他說從此不要在見面，用這種卑鄙手段真的很讓人無言..,86,中國文化大學,F
2218,1,207,臭嘴 滿嘴髒話罵自己的女人算什麼男人,29,淡江大學,F
2219,1,208,你不怕回台灣後他會對你做出什麼事嗎？,5,嶺東科技大學,F
2220,1,209,"B76 男生不是只有游泳這件事糟糕而已
再來 你不是台男嗎？？？讀書讀到國外去就變成外國人了？？？
為什麼話不能好好說 
這麼先入為主 看來應該是台灣八卦媒體最愛的觀眾喔😆",57,崑山科技大學,F
2221,1,210,覺得雙方都有問題,46,地獄列車長,F
2222,1,211,抱抱 給你一個讚 早在放生吧 爛雞雞,1,新生醫護管理專科學校,F
2223,1,212,"還好吧
我媽不會游泳
蜜月旅行的時候我爸也把我媽丟在海上呢
（說這樣才會學會游泳）
（不是船上喔，是真的大海上）
結婚快三十年了
這件事我媽記到現在
（而且依舊不會游泳還怕水）
每次都拿來當笑話損我爸😂

不過你前任
後面的態度很不行
好歹也先道歉",20,國立政治大學,F
2224,1,213,幹得好👍🏻,2,大葉大學,F
2225,1,214,他以後出國玩應該都會提心吊膽吧😅,7,國立高雄海洋科技大學,M
2226,1,215,"原PO最近要小心一點😥😥
感覺他會找你算帳",3,僑光科技大學,F
2227,1,216,"B209 你說的糟糕事是吃藥嗎
一個願打一個願挨啦",3,靜宜大學,F
2228,1,217,男生很會游，慢慢游回來就可以了！！,44,中臺科技大學,M
2229,1,218,"是很多人沒有出過國嗎
不知道在國外沒有錢跟機票的嚴重性？
不是小事欸...",49,高雄醫學大學,M
2230,1,219,如果之後有熟人約你出門也要小心,11,臺灣警察專科學校,M
2231,1,220,"B51 b52 
其實每個地方不一樣
小琉球、綠島這種有浪的地方
會暈浪也容易發生危險
所以還是會有教練帶著
有些無良的還會帶著吐司替你引魚過來

關島因為沒有浪
所以教練帶你出去之後
就會讓你自己在海上漂
漂爽再自己游回來

by三個地方都浮過的經驗分享😂",5,國立政治大學,F
2232,1,221,為什麼這種人都會有女友啊,7,輔仁大學,M
2233,1,222,我覺得你的作法是不對的,36,喬治亞州立大學,M
2234,1,223,話說我去小琉球是有教練帶欸，而且教練還規定不能跑太遠，也有看到海龜哈哈,1,中國文化大學,F
2235,1,224,支持妳！但妳真的要好好照顧自己！,3,僑光科技大學,F
2236,1,225,B216 蛤 我問號 你也先入為主自己腦補了嗎 哈哈哈哈哈 我有說嗎,5,崑山科技大學,F
2237,1,226,是什麼樣的男朋友會直接罵女朋友賤女人,95,國立臺灣海洋大學,M
2238,1,227,"B225 不然呢?在原po一開始的原文只提到不帶他玩水跟不戴套啊
你從這兩點就可以知道他還做了其他糟糕事
通靈少女逆",3,靜宜大學,F
2239,1,229,"你是我所有看過的渣男前男友裡面
做得最好的一個！
其他的女生都只會討拍然後啥都不做
我欣賞你！
不過你們還在一起時 為何要讓他予取予求 無套...
女生要自己會保護自己
但你醒了！可以！
不過下一段也不要再這樣了
說真的我覺得你們自己不懂拒絕
也是造成對方如此囂張的原因之一
各自都要負一半責任",19,東海大學,F
