,post,floor,content,likeCount,school,gender
636,0,1448,最討厭這種秀下限的客人了，很會考驗店員的耐性和修養⋯⋯,0,小欣,F
637,0,1449,浮,1,小女子ರ_ರ,F
638,0,1450,"每次要點飲料的時候菜單飲料百百種
有選擇困難的我看向菜單的時候
：(這個好像不錯)(這個應該很好喝)(啊啊啊靠北好像想太久了)ps.其實只有十秒…
：(慌張)
：我要一杯綠茶無糖微冰(語速極快
：(買完喝了一口)
：(開始懊惱怎麼又點一樣的來喝



阿我就怕太慢被罵阿",1,P4,F
639,0,201,"笑死我了 好喜歡看你的文
我記得你之前也有排名飲料或教我們煮珍珠
（也可能記錯，但是就是記得你）",2,國立成功大學,M
640,0,202,GD,2,台北海洋科技大學,F
641,0,203,看完開頭就大guy知道是大直男 (!?,1,國立臺灣科技大學,M
642,0,204,"跪求老闆篇
太用心了吧你",0,嘉南藥理大學,F
643,0,205,"我還遇過打電話來訂外送的人問說
能不能順便幫他買茶葉蛋的...傻眼😑
是要把男店員的兩顆拆下來賣他？

-在50嵐做抹茶的綠矮人😉",3,嶺東科技大學,F
644,0,206,B18 不是直接剁掉哦😏,0,德明財經科技大學,M
645,0,207,"Gd好可愛❤️黃色毛衣黃芥末
原po也可愛我快笑翻了",2,國立政治大學,F
646,0,208,吵架中肯ㄌㄚ,0,輔英科技大學,F
647,0,209,我整個笑死哈哈哈哈哈哈,0,國立嘉義大學,F
648,0,210,"B205 妳有考慮過男店員的心情嗎
😂😂😂😂😂😂",0,德明財經科技大學,M
649,0,211,我都 少冰正常,0,僑光科技大學,F
650,0,212,"看到去去武器走整個大笑出聲
還好我不是上課看到哈哈哈哈哈哈哈哈
慶幸自己以上幾點都沒有犯規😂😂
反而有時候店員念太快我聽不懂😭😭😭

-ET",0,長庚科技大學,F
651,0,213,我竟然看完惹...,0,台灣國,M
652,0,214,"覺得好笑
不過還是希望奧客退散",0,國立臺灣藝術大學,F
653,0,215,"B206 你還真的以為要演
奪魂鋸喔==",0,德明財經科技大學,M
654,0,216,我要一杯珍珠,0,國立臺北商業大學,F
655,0,217,"每次看到原po的文都覺得心有戚戚焉
前幾天剛遇到叫外送過２０分後才打來說要加珍珠
跟他說外送已經出去了又在吵說我不是剛叫嗎 怎麼可能這麼快出來－ －",0,南開科技大學,F
656,0,218,"我太愛你了 看到一半就知道是你發的文😍😍😍
感謝你讓世界更美好哈哈哈哈",2,東海大學,F
657,0,219,"推 有好笑哈哈
還有種伸手接客人錢 客人硬要放桌上 都想翻他白眼",0,德明財經科技大學,F
658,0,220,原po 你忘了被動技能 「一臉機歪臉」,0,國立勤益科技大學,M
659,0,221,"我只注意到第5點你在看GD的直播wwwww
帥氣又可愛♡",3,國立政治大學,F
660,0,222,"B220 長相是先天的
我們要包容
但後天造的孽
不可原諒😤😤😤",3,德明財經科技大學,M
661,0,223,我要一杯烏無無😂,0,正修科技大學,M
662,0,224,"大直煮珍珠最好吃的男人
快要變成我的男神ㄖ🤔",0,淡江大學,F
663,0,225,那種只講要喝什麼又不說要幾杯的最靠背唄🙄🙄🙄,0,黎明技術學院,F
664,0,227,"第10名我有時候會做 
是人潮多車塞 在車上喊完然後停遠一點走過去拿
應該還合理....吧？😦😦",0,新生醫護管理專科學校,F
665,0,228,"文很長 我看完了
但看完只記得GD
好可愛😍😍😍

哈哈哈飲料店店員辛苦了的👻",2,國立臺北護理健康大學,F
666,0,229,快被笑死 辛苦了,0,文藻外語大學,F
667,0,230,看到簽名檔就給愛心了,0,hsu,F
668,0,231,"B227 重點是要我們拿出去
等等害我不小心摔倒
飲料全打翻
我也是QQ",0,德明財經科技大學,M
669,0,232,奶茶去去太好笑 我完全笑瘋XDDD,2,四季奶菁,F
670,0,233,我既然看完了覺得超級中肯的,1,國立臺灣體育運動大學,M
671,0,234,怎麼辦我的焦點是GD欸😳😳😳但是原po放心我還是有認真看完XD,4,明志科技大學,F
672,0,235,"B223 我聽見鳥類的聲音
五杯烏無無
五烏無無 五烏無無",9,德明財經科技大學,M
673,0,236,"客人：快一點我趕火車😬


干我p4自己不早一點來買的😤😤😤",4,國立中正大學,F
674,0,237,還有49元給我49個一塊😒,2,國立臺灣師範大學,F
675,0,238,太好笑了哈哈哈哈哈哈哈,0,耕莘健康管理專科學校,F
676,0,239,"好吧加油！
我只看到GD",2,台南應用科技大學,F
677,0,240,"還有遇過剛點好還沒結帳
其他客人飲料一出來就問
：啊我要熱的餒 怎麼做冰的
：這是我的膩？(秒拿走)
：.........小姐沒有做那麼快啦

哇靠阿姨阿桑啊～我們這裡不是711ㄋㄟ
你是有多渴啦！",1,正修科技大學,F
678,0,241,哈哈哈大笑，店員辛苦啦還好我都沒幹過這些智障事情,1,佛光大學,F
679,0,242,衛生紙音量笑死我了😂,0,國立中央大學,F
680,0,243,"原來還有“去去”喔😂
朋友點飲料都說“微微”
我都很想回他“ㄨㄟˊ～你哪位？”",4,國立高雄餐旅大學,F
681,0,244,"我只做過三個多月飲料店，但是上述各種奇葩幾乎都遇過😧
-衰小的短期pt",0,洋芋,F
682,0,245,"有笑有推阿😂
原po os 真的超可愛的",0,佛光大學,F
683,0,246,敲零錢我真的無法接受 到底在敲三小 幹,1,南華大學,F
684,0,247,"超好笑啦😂😂😂😂
原來是你發的文難怪這麼好笑",0,靜宜大學,F
685,0,248,"看到文中寫到珍珠 
馬上想到原PO該不會是大直煮珍珠最好吃的男人吧哈哈哈
結果看完還真的猜對啦😂😂",0,義守大學,F
686,0,249,你好好笑😂😂,0,國立臺北護理健康大學,F
687,0,250,"沒有干擾其他客人的話
為什麼不能想很久？
為什麼這樣就要白眼？

除此之外都推",1,東吳大學,F
688,0,251,"蜂蜜無糖快笑死
到底哪個低能兒會點蜂蜜無糖",0,勳,M
689,0,252,心有戚戚焉,0,國立中山大學,M
690,0,253,笑死了😂一看開頭就知道是你,0,信韓大學,F
691,0,254,"客：我要一杯珍珠奶茶
：不好意思沒有珍珠囉
客：哦哦那我要一杯珍珠奶綠
：同學不好意思現在沒有珍珠了
客；好好好的那我要一杯黑糖珍珠奶茶



乾你是腦袋他馬的都裝珍珠嘛🙄🙄🙄",8,國立臺灣海洋大學,F
692,0,255,你好好笑我快笑死,0,中國科技大學,F
693,0,256,外送可以順便幫我買隔壁麻辣燙嗎？哈哈哈😂😂😂,0,國立臺中科技大學,F
694,0,257,"看完發現...

我們是同一世代的哈哈哈哈
一定很多梗新生代看不懂😂",0,世新大學,F
695,0,258,Gd😂😂😂,0,多倫多大學,F
696,0,259,"真的很靠北那種問我什麼好喝
我推薦了老半天
最後他給我點別的超幹的啊!!!
還有那種很愛
我要一杯無糖綠
:請問冰塊呢？
我要無糖喔不對我無不是我要去冰
幹就在那邊語無倫次
是不會好好把飲料說完再說甜度冰塊嗎
還有那種常客
那時我還菜逼八
根本不知道誰固定喝啥
那客人就死不跟我說他要喝什麼
非叫我去問我同事
幹我看你根本ㄊㄇ失智不知道自己要喝什麼吧
還有那種拿飲料都不看是什麼飲料就拿走
事後還跑來客訴我們要我們退他錢
我才想吉你啦
你拿錯的那一杯我們還要重做給客人欸傻眼
反正在飲料店上班就是每天在爆氣中渡過

-已經習慣了的可悲飲料店員工",1,逢甲大學,F
697,0,260,"客人：我要熱一點 最好90度剛剛好
同事：90度會很燙哦
客人：沒關係我感冒想喝熱一點的
（幾分鐘後）
同事：妳的飲料好囉
客人：(爆氣)這麼燙我要怎麼喝？冰塊給我拿來
 真的白眼🙄🙄🙄🙄
奇葩客人真的很多 不相信專業 自己打臉",0,銘傳大學,F
698,0,261,"B237 我遇過給我70個一塊的
數到狂翻白眼",1,逢甲大學,F
699,0,262,"看完我第一個想法就是

嗯嗯這個人做ppt一定很豐富
上台報告一定讓大家笑死那種😂",1,圓臉愛吃女子,F
700,0,263,太經典😂,0,國立高雄海洋科技大學,F
701,0,264,全罩的安全帽很難脫跟戴qwq,0,偷看我卡稱,M
702,0,265,太喜歡看你文章了😂,0,弘光科技大學,F
703,0,266,"B250 所以才會說沒有客人
我們都很樂意幫忙阿😂😂",0,德明財經科技大學,M
704,0,267,😂😂😂😂,0,東吳大學,F
705,0,268,"B262 ppt做的好笑你也知道
但確實大家都還蠻開心的",1,德明財經科技大學,M
706,0,269,看到膽小狗英雄照片我真的笑出來了,2,景文科技大學,F
707,0,270,我愛珍珠哥❤️,0,國立政治大學,F
708,0,271,"未看先猜 大直煮珍珠最好吃的男人
你不是要神隱了嗎哈哈",0,中原大學,F
709,0,272,"B264 我懂，還要先把
眼鏡拔下來安全帽才脫的了",0,德明財經科技大學,M
710,0,273,看到一半我就想說這一定是那個 大直煮珍珠最好吃的男人,0,國立高雄餐旅大學,F
711,0,274,"B271 昨天太躁鬱了
怒寫ㄧ波",1,德明財經科技大學,M
712,0,275,這個不能在課堂上看，差點笑出來。,1,路過的人,F
713,0,276,"原PO超狂！
就這應該是我最有耐心的看完一篇文",0,耕莘健康管理專科學校,F
714,0,277,這不爆不行,0,國立高雄應用科技大學,M
715,0,278,想去大直跟你買飲料,0,國立宜蘭大學,F
716,0,279,"B250沒有人規定要想多久啊
但可以想完再去櫃台點單吧",1,靜宜大學,F
717,0,280,B274ㄘ塑膠袋好笑啊！哈哈哈😂😂😂,1,國立中正大學,M
718,0,281,"淚推😂😂😂
檳榔西施那點真的很討厭
車子停路邊連車都不下就一直招手招手招手叫我們過去🙄
這時候我都會說不好意思沒有了哦^_^

之前遇過客人來就說：我要昨天那個（wtf以為我記得你嗎
然後他就指著珍奶說要點奶茶三兄弟（都有跟他確認
結果做完他說：我不要這個啊，我討厭珍珠！
^_^？？？？",0,國立屏東科技大學,F
719,0,282,"看到QWER
好想和你一起打LOL😂😂😂😂",0,國立臺南大學,F
720,0,283,"B280 塑膠袋不要亂ㄘ
等等害我被吉",0,德明財經科技大學,M
721,0,284,B282 我超級霹靂無敵雷,2,德明財經科技大學,M
722,0,285,"看第一段就知道是大直男😳
邊吃午餐邊配飲料文😂😂太好笑了
選fucking久、衛生紙飲料還有put your hand up😁😁

原Po煮珍珠好吃又騎大B😄",2,嶺東科技大學,F
723,0,286,"珍奶就珍奶
在那邊什麼奶茶加珍珠😂",3,德明財經科技大學,F
724,0,287,大直~,0,逢甲大學,F
725,0,288,"我真的是重頭笑到尾😂😂😂
我是 B282 的同學",1,國立臺南大學,F
726,0,289,"每次看到珍珠男的文都超想收珍珠男啊😍
（文不對題

我習慣先講糖再講冰會被白眼嗎😅（喂
還有原PO講眼球只剩白色瞬間連線到OO列車XD",3,聖荷西州立大學,F
727,0,290,B283 你上一篇是不是有也說到垃圾袋把自己裝進去的！哈哈😂😂😂 我是B280,0,國立中正大學,M
728,0,291,"學起來了😁
https://i.imgur.com/DvMlW6T.jpg",4,元培醫事科技大學,F
729,0,292,看完原來是你大直男😏,0,真理大學,F
730,0,293,為什麼我的腦海裡有狂新聞的聲音,0,馬偕醫護管理專科學校,F
731,0,294,"十種都遇過！
之前遇過車上請他下來拿
如果不忙我都會拿去
可是我很忙很忙
她竟然說她車子無法熄火不能下來拿
真的好想八下去！



飲料店打雜妹",0,南開科技大學,F
732,0,295,幹我差點笑死,1,東海大學,F
733,0,296,"奶茶去去 那段我笑⋯⋯⋯超久😂😂😂
真的是很喜歡你的文章",3,嶺東科技大學,F
734,0,297,超級有同感尤其是檳榔西師,1,敏惠醫護管理專科學校,F
735,0,298,B68 所以芒果綠茶跟青茶差在哪😭😭,1,中國科技大學,F
736,0,299,"B289 先講糖再講冰量不會啊
如果變殭屍
我先把那些奧客都先咬一遍",2,德明財經科技大學,M
737,0,300,"還有...
客：可不可以先做我的？我在趕時間！！
客：我上班要遲到了！！
客：我公車要來了！！
 
到底甘我屁4!!
趕時間硬要來買飲料還一直催屁催",1,中國文化大學,F
738,0,301,"超討厭騎機車來 然後一邊騎一邊喊要甚麼
我根本都還沒聽到阿：((((
來了還問 阿怎麼還沒好==?

還有一種是 問他甜度冰塊
他硬要回你 不要這麼甜/冰塊少一點之類的
那我想說加個正常的下一階 半糖/少冰

下一秒又回我 太多了吧！！！
靠！！！！！那你一開始就說清楚啊 嗚嗚嗚嗚嗚",1,國立屏東科技大學,F
739,0,302,大直煮珍珠最好吃的男人有女友了嗎😳😳😳,1,小公主,F
740,0,303,乾我笑死在教室,0,中國文化大學,F
741,0,304,B290 垃圾裝到垃圾袋裡很合理,0,德明財經科技大學,M
742,0,305,"你說出了我內心所有感受
雖然我也才做一個月哈哈
這不推不行

整個就從頭笑到尾",0,明新科技大學,F
743,0,306,戴口罩點飲料也很白眼,0,南華大學,F
744,0,307,只有我一直盯著志龍看嗎😂😂😂,0,東海大學,F
745,0,308,"還有不看我們放在櫃檯的冰量表
點完少冰(8分冰)後跟我靠腰為什麼冰塊那麼多的客人也很雞歪🙄🙄🙄",0,健行科技大學,F
746,0,309,"瞬間有種卡迪諾狂新聞的感覺😂😂😂
你到底是哪家大直飲料店啊啊啊好想喝",1,實踐大學,F
747,0,310,"B298 這樣講可能有點複雜
珍珠綠茶跟珍珠青茶
這樣講你應該知道差在哪裡了吧:)",2,德明財經科技大學,M
748,0,311,"看零錢的照片快笑死
你這次回留言比較偷懶哦",1,德明財經科技大學,F
749,0,312,原來我是好好客人 以上全沒中✌️,1,景文科技大學,F
750,0,313,"蜂蜜系列和冬瓜系列 跟客人說沒有加額外的糖 可是客人還是會說 沒關係那我就微糖就好
白眼欸 就跟你說沒有額外加糖了 是在@$/@¥&+%",0,輔英科技大學,F
751,0,314,只能說你的文真的太有創意了哈哈哈😂😂😂,1,崇右影藝科技大學,F
752,0,315,"看到烏完去不加立馬懂
-
前清心店花在這",0,馬偕醫護管理專科學校,F
753,0,316,"B311 我之前回七百多則留言
回了2天才回完，我怕了...
還回到睡著
所以現在很FREE
看到有問問題
或是比較特別的我再回覆
我只有一個人啊嗚嗚",5,德明財經科技大學,M
754,0,317,"大直煮珍珠最好吃的男人
我是你的小粉絲💓

—POP SHOCK",0,國立金門大學,F
755,0,318,"B315 前清心店花你好
我是清心屁話最多的男人",4,德明財經科技大學,M
756,0,319,b3 因為有些都用劣質化學蜂蜜啊 還不是這些無良商人害的,1,國立交通大學,M
757,0,320,"B3 +1 
智障兒",0,國立臺中科技大學,F
758,0,321,"B317 早阿!!
我剛吃完早餐",1,德明財經科技大學,M
759,0,322,B10 真的！,0,國立臺中科技大學,F
760,0,323,服務臺灣人真的是傷心又傷身,0,國立高雄餐旅大學,M
761,0,324,"上次也被撞倒車很氣人😡😡
小組長都跟我說直接脫下工作服跟他出去輸贏😂",0,靜宜大學,F
762,0,325,"B319 基本上飲料店的蜂蜜不可能用很好的
如果要用很好一杯不知道要多少錢==",0,德明財經科技大學,M
763,0,326,"科科還有一種是男女朋友一起來女生單硬要男朋友幫她說～哇銬我在櫃檯TMD的聽到了是要點沙小🙄🙄🙄

-新竹珍珠王-",0,玄奘大學,M
764,0,327,"你講話好好笑哈哈哈哈哈
完全同感！還有一直在你泡飲料的時候狂按鈴的！！！乾真的超白爛！
小孩就算了當他小屁孩！重點是蠻多大人都會一直狂按然後白目當有趣在那邊笑！
阿老娘就已經在泡了哩洗杯安那？
整個聽到鈴聲就超煩躁🙄🙄🙄",1,世新大學,F
765,0,328,"B323 有時候都會覺得
大家都是自己人何必為難大家",0,德明財經科技大學,M
766,0,329,客：珍珠綠茶是茶本身的名字還是裡面有珍珠？,1,國立臺灣師範大學,F
767,0,330,B329 不好意思!我們珍珠跟綠茶都賣完了,0,德明財經科技大學,M
768,0,331,"第8個
別人在思考有什麼好生氣的
又沒干擾到別人",1,國立中央大學,M
769,0,332,"乾 我以為這篇是我打的!!!!!

看你的文笑到美叮美噹😂",0,樹德科技大學,F
770,0,333,看完快笑死😂😂😂,0,正修科技大學,F
771,0,334,"推 全罩式安全帽
真的很傻眼 
像是在對鏡子反射的自己點餐哈哈哈",0,建國科技大學,F
772,0,335,笑死哈哈哈哈,0,實踐大學,F
773,0,336,"B331 如果沒有干擾到別人
我們當然很樂意他想很久:)
因為有些客人站在櫃台想很久
又佔著一個位子
會讓別人已經可以點的等更久
就必須看著後面客人的眼神
對我們施加壓力嗚嗚",2,德明財經科技大學,M
774,0,337,珍烏去冰半,0,國立陽明大學,M
775,0,338,真是太有夠給他中肯到一個不行😂😂😂😂,0,僑光科技大學,F
776,0,339,"B331 是因為自己無法決定還問店員吧哈哈
B316 看你回留言也會笑死

-B311",1,德明財經科技大學,F
777,0,340,"常客的定義應該是要店員記得你吧😂 有些人的定義真的很微妙欸
像昨天大苑子22環保日又星期二有卡友優惠
結果出門居然忘記帶罐子買大杯少折10元啊😭😭😭
店員姊姊還問我要不要回去拿罐子她先幫我做，還說下個月快22號前要提醒我😅

如果住大直就去找你買珍珠了可惡！！",0,國立東華大學,F
778,0,341,"B337 送到成功大學嗎
那我跟你留個電話
不對....
我們外送只限大直附近而已喔
萬分抱歉",1,德明財經科技大學,M
779,0,342,我快笑死,0,僑光科技大學,F
780,0,343,笑翻 去去武器走,1,國立屏東大學,M
781,0,344,"可是可是....我真的有選擇障礙阿😂😂😂
對不起站在看板前那麼久😂
但我都是決定好再去排隊的，所以不要罵我😂",0,國立金門大學,F
782,0,345,"身為兩年清心pt不得不說這篇中肯😂
然後順帶一提我們家咒語跟你們家一樣😆
我還遇過客人說「多半少」😑
多多綠半糖少冰 完整講出來很難嗎😡",1,世新大學,F
783,0,346,我重點錯誤嗎我看到極度幹燥😂😂😂😂,0,輔英科技大學,F
784,0,347,我要吃珍珠啦啦啦,0,國立虎尾科技大學,F
785,0,348,笑噴😂完全正中紅心喔,0,嶺東科技大學,F
786,0,349,還有用果汁機打成碎冰硬要吵完全去冰的,0,開南大學,F
787,0,350,"做過飲料店才知道的心酸😭
感同身受😂",0,162鮪魚起司射手魯妹,F
788,0,351,打得也太好笑了哈哈哈哈,0,正修科技大學,F
789,0,352,飲料店打工仔的心聲 真的遇到這些客人都很想給他巴蕊,0,國立勤益科技大學,M
790,0,353,"完全就是每天都遇到的啊
快笑死了😂😂😂😂",0,修平科技大學,F
791,0,354,笑好久，辛苦你了,0,薯條雞排珍珠奶茶❤,F
792,0,355,"哦好中肯哦
真的被客人逼到以為自己聽錯
結果還被資深同事罵QQ
-只做了兩個月爆氣的小菜鳥",0,國立高雄應用科技大學,F
793,0,356,"5年飲料店店員深深有感！
早已練就見招拆招的技能😤😤😤",0,國立中央大學,F
794,0,357,"看到一半就覺得是你😂😂😂
可以認識嗎（誤）",0,中國科技大學,F
795,0,358,"煮真ㄓ最好ㄘ的的男人(っ´▽`)っ


-收入連乞丐都不如",0,義守大學,M
796,0,359,有同感，都把我們當檳榔西施，不然就戴口罩聽不到講什麼一直重覆他就怒了-.-在飲料店聽力要很好一樣,0,嶺東科技大學,F
797,0,360,上課憋笑好痛苦😂😂😂,0,實踐大學,F
798,0,361,尼23點ㄘ早餐@@？,0,義守大學,M
799,0,362,"我都會故意對正妹店員做第8點的事情。

一定被討厭了(淚。














嘻嘻，醜窮矮本來就把不到
唯一能享受正妹為我犧牲的機會
而且只要花小錢XD",0,華梵大學,M
800,0,363,"看完文章整個心情好好
那個爆氣指數太可愛了
我可以認識你嗎😍😍😍",0,靜宜大學,F
801,0,364,"粉絲🙋🙋🙋🙋

楓🍁",0,義守大學,F
802,0,365,"衛生紙音量真的笑了...
辛苦了 飲料店員工 天氣熱的時候要在外面外送 還要應付澳洲來的人客....",0,輔英科技大學,F
803,0,366,還有那種自以為店員知道他要什麼的那種怪人！！ 錢就放在桌上 又不講話！都快氣瘋了我,0,實踐大學,F
804,0,367,"也太好笑了吧哈哈哈
每一句都超中肯啊～～
還有遇過客人說要熱的，
拿給他說太燙，說他要溫的，
弄涼一點又說太涼了🙄🙄
是怎樣下次拿溫度計來說你要幾度好了😒",0,華梵大學,F
805,0,368,"B135 以我的經驗⋯因為真的有些店是加蜂蜜又加糖的 😂😂😂 
我聽過不少次有客人一直要我做無糖我都直接忽略

-五年飲料店女子",0,國立中央大學,F
806,0,369,"笑到流淚
不過辛苦你們了😂😂😂",0,敏惠醫護管理專科學校,F
807,0,370,"還有那種現場很忙 然後要去後面用飲料
但卻站在點餐猶豫不決 然後不理他走後又吵著要點飲料⋯
不然就說現場炸掉 打來外送 卻還沒決定好 還要等他一個一個問⋯",1,宏國德霖科技大學,M
808,0,371,"B361 拍些!!
忘記打更改後
那是偶剛剛改的",1,德明財經科技大學,M
809,0,372,"我看完了😳
好療癒😍😍",0,東吳大學,M
810,0,373,"乾超好笑 一節通識課我一直笑到嘿咕😂😂😂
身為飲料店店員
真的是淚推啊~
我還遇過XX醫院說我要三分之一匙的波霸
後來我照原本一匙加下去
還多送半匙波霸給他^_^

-154cm紅茶幫女紙-",1,南臺科技大學,F
811,0,374,是你!!,0,靜宜大學,F
812,0,375,"B370 總之就是各種忙碌
各種躁鬱XD",0,德明財經科技大學,M
813,0,376,"我只想知道為什麼在看GD的直播😂😂我老公～💕
好啦超喜歡原po的文啦 每次必收藏😂",0,臺北醫學大學,F
814,0,377,"我快笑死了
但是我真的會不知道我要喝什麼耶><
最愛問店員惹 😉",0,僑光科技大學,F
815,0,378,看到最後 想說誰能打出這麼可愛的文章 原來又是你😂😂😂😂😂,0,臺北城市科技大學,F
816,0,380,"我之前也在飲料店打工
然後紅茶系飲料都是伯爵紅茶基底
 綠茶是茉香綠
 烏龍的話是烏龍綠
很多客人會：我要一個珍珠伯爵烏龍
我：(伯爵？烏龍？)
 我們伯爵是指紅茶 不是烏龍哦😊請問要伯爵紅還是烏龍綠？
客人：我要一個珍珠伯爵烏龍
我：⋯我們沒有哦⋯⋯
客人：那我要一杯青茶
我：(WTF？)
-----------------------------
還有
客：我要一個香蕉紅茶⋯⋯啊你們紅茶都是伯爵嗎？
我：有紅茶的飲料都是伯爵紅哦😊
客：可是我不想喝伯爵😒
我：(啊就不要喝啊奇怪！)
------------------------------
再來
客：我要一杯紅茶拿鐵
我：請問甜度和冰塊呢
客：半糖 然後常溫再冰一點
我：(常溫再冰一點？！？！啊你就叫去冰再拎回去就是了啊！)
-------------------------------
我們店主打現打果汁
但還是很多客人點的時候問
：你們果汁是新鮮水果現打還是濃縮？
啊你是沒看到沒聽到果汁機ㄇ！
-------------------------------
最暢銷的果汁是「一顆檸檬」系列 因為我們是一整顆檸檬連皮帶肉下去打(每次刷檸檬都累死) 然後只能打三到五秒不然皮的苦味會跑出來
之前有客人點 但他不知道為什麼叫一顆檸檬 等他的飲料好了來拿的時候
客：這是一顆檸檬汁嗎？
我：嗯沒錯唷😊
客：為什麼叫一顆檸檬？
我：因為我們是檸檬一整顆連皮一起打的喔
客：哦 我以為是裡面有一整顆檸檬浮來浮去
😂😂😂😂😂😂😂😂",2,國立臺灣藝術大學,F
817,0,381,"之前還有人問我感冒喝什麼比較好
喝什麼...
喝什麼...
喝什麼...
喝水啦😂😂😂",2,中和李洪基,M
818,0,382,你在哪家我一定要去買！！！,0,伯恩茅斯大學,F
819,0,383,遇到真的逃卡洨八蕊😂,0,奇文鑑賞家,F
820,0,384,我要哭了 我懂QQ,0,台南應用科技大學,M
821,0,385,"還好我在下課時間看
⋯⋯但依然在教室憋笑到快內傷😂😂😂
辛苦飲料店店員了哈哈哈

雖然我下次去可能還是會在飲料店櫃檯前站很久
啊就真的不知道要喝什麼😭
而且很不幸我就是那種店員推薦完AB我會選C的那種人😂
現在好想聽2PM的歌喔 put your hands up～

-你居然有去看GD！！！",2,國立臺北大學,F
822,0,386,我笑到一個黑估 😂,1,白日夢冒險王🐷,M
823,0,387,本人現在心情很差看完莫名療癒紓壓👍,0,輔仁大學,F
824,0,388,B385 我是BIGBANG粉絲,0,德明財經科技大學,M
825,0,389,"https://i.imgur.com/E7wLZOp.jpg
綠茶去去～",0,南臺科技大學,F
826,0,390,"只有我覺得你不適合服務業嗎？
不爽別幹啊！
上了打那麼多屁話討拍拍
我爽怎麼點飲料 就怎麼點
我問你的意見你就說
不爽你就說都很好喝就好
那來的那麼多屁話？",0,淡江大學,M
827,0,391,"如果一個禮拜來5天每次點一樣的
會不會有一天她站在櫃臺前你就知道她要喝什麼了😂",0,國立臺北大學,F
828,0,392,我只看到GD慵懶帥氣的臉,1,臺北市立大學,F
829,0,393,"超喜歡你的文筆💞💞💞
直率自然又貼切🤗",0,被困住的雙魚女子,F
830,0,394,"莫非定律

會發生的總會發生",0,國立臺灣師範大學,M
831,0,395,微微更是經典 剛上班根本不知道客人到底在共0×,0,經國管理暨健康學院,F
832,0,396,笑到美叮噹,0,國立清華大學,F
833,0,397,"B390 被發現了!!
我屁話世界多的被發現了QQ
這只是分享一些事而已
所以才放在有趣版阿
我也會當你的留言很有趣XD",5,德明財經科技大學,M
834,0,398,"抱歉我也是奧客 嗚嗚嗚嗚.

超強選擇性障礙 常常買飲料去為難店員.....

我想要 可以咬的 不要奶茶的隨便飲料可以推薦嗎 😁😁😁

然後之前有遇到一個很熱心的店員 每次都會幫我決定幫我特調 不過....

某天他消失了 😭😭😭😭😭

讓我不得不去為難下一個店員了.

不過太忙的時候我不會去買飲料喇 😂😂😂",0,台南應用科技大學,F
835,0,399,你打的好好笑哦😂😂😂😂,0,願他快回身邊,F
836,0,400,：我要一杯溫綠茶 去冰無糖,0,實踐大學,F
837,0,401,"帽友安安~ (放錯重點
https://i.imgur.com/YboiHht.jpg
服務業真是辛苦了",3,社畜採購,M
838,0,402,"綠茶去去跟紅茶去去 
這個我要說ㄧ下XDD
我上次很正常的說
我要一杯奶茶微糖微冰加珍珠
那個服務員就嗆我說
幹嘛講那麼長
直接講奶茶微微加珍珠不是比較快省時間

啊你卻說不能這樣講
啊到底是怎樣???(攤手
同步點好嗎？",0,長頸鹿,F
839,0,403,：妳們珍珠怎麼那麼少人家50嵐都加很多欸OOXX巴拉巴拉,0,實踐大學,F
840,0,404,"哈哈哈 文章風格好可愛
看完笑到不行
辛苦啦~~~",0,大葉大學,F
841,0,405,笑死哈哈哈哈,0,世新大學,F
842,0,406,"笑到快瘋掉😂辛苦原po還有所有飲料店員了💦
但只有我忍不住把這個當成重點嗎😳❤️
https://i.imgur.com/LCD0Ojy.jpg",1,國立臺灣大學,F
843,0,407,"我也常卡住
像最近我鬧了ㄧ個笑話就是
我跟他們講要熱的
結果我把微糖講成微冰……… (面壁",0,吳鳳科技大學,F
844,0,408,"大大你真的很狂 好幾篇都上熱門
而且都整個講到人心坎裡去",0,雪花ラミィ的好兒子,M
845,0,409,還有那種手伸出去跟他拿錢了，還硬要把零錢丟在桌上讓你一個一個撿的奧客🙄,0,中華醫事科技大學,F
846,0,410,看到硬幣裡面的GD就知道簽名檔ㄌ,0,中國文化大學,F
847,0,411,"每次看你的文都笑到並軌 xDD
辛苦你了((拍拍#
服務業不好做啊唉奧客超多
-珍珠小粉絲",1,國立臺中科技大學,F
848,0,412,哈你一定是清心的 同行懂這些苦😭,0,國立臺灣海洋大學,F
849,0,413,"B402 其實客人們想要講甚麼術語
我們是沒差
只是我們有時候真的聽不懂XD
想再問一次
可是你又說同樣的術語
我們還是不懂RRRRRRRR",1,德明財經科技大學,M
850,0,414,"哈哈哈哈你講話好好笑
我之前也有在飲料店工作過（是連鎖也是奧客多的
可是我去買飲料也會拿零錢敲欸哈哈哈哈哈😅😅",0,正修科技大學,F
851,0,415,"我也遇過買大杯後來又改換小杯換好之後，
竟然說我不要了 ?????
真的是🖕🖕🖕🖕🖕",0,中臺科技大學,F
852,0,416,幹 我真的笑到抽筋,0,♏,M
853,0,417,"哦哦哦！是大直最會煮珍珠的男人～
每次都很喜歡看你的留言😄害我超好奇到底是我們家附近哪一家的店員的",0,大葉大學,F
854,0,418,"整篇正中紅心
尤其是檳榔西施
真的超無言的",0,台南應用科技大學,F
855,0,419,B0用D點燃你的怒火,0,南臺科技大學,M
